id,bmu_x,bmu_y,pred,conf,abstain,source name,edge_bmu,truncated_R
5770,18,21,AGN,0.7234961585233183,False,2CXO J024032.4+385914,False,False
5771,20,9,AGN,0.6579283413572162,False,2CXO J024034.8+390645,False,False
5772,21,20,AGN,0.5927248283867528,False,2CXO J024034.8+390645,False,False
5774,9,0,Binaries,0.7332194531096333,False,2CXO J024050.4-081610,True,True
5777,15,13,AGN,0.7170508468882297,False,2CXO J024106.0-081220,False,False
5778,7,9,AGN,0.7345227668831439,False,2CXO J024112.9-082721,False,False
5780,19,19,,0.0,True,2CXO J024131.0+593630,False,False
5781,30,22,,0.0,True,2CXO J024131.0+593630,False,False
5782,18,26,,0.0,True,2CXO J024149.9-000431,False,False
5783,27,30,,0.0,True,2CXO J024156.9-000532,False,False
5784,17,2,AGN,0.8344270484175579,False,2CXO J024200.9+000021,False,False
5785,4,16,AGN,0.701561898484515,False,2CXO J024201.3-081402,False,False
5786,8,17,AGN,0.798658259591893,False,2CXO J024207.2+000039,False,False
5787,3,14,,0.0,True,2CXO J024208.7+000204,False,False
5788,14,16,AGN,0.7508914425002576,False,2CXO J024209.2+082445,False,False
5789,4,25,,0.0,True,2CXO J024214.9+371820,False,False
5790,11,16,AGN,0.7988926491898098,False,2CXO J024218.9+001056,False,False
5795,1,31,,0.0,True,2CXO J024238.9-000049,False,False
5804,1,31,,0.0,True,2CXO J024239.8-000043,False,False
5806,1,31,,0.0,True,2CXO J024240.0-000059,False,False
5808,1,31,,0.0,True,2CXO J024240.1-000052,False,False
5810,1,31,,0.0,True,2CXO J024240.1-000056,False,False
5811,1,31,,0.0,True,2CXO J024240.2-000100,False,False
5812,1,31,,0.0,True,2CXO J024240.2-000104,False,False
5814,1,31,,0.0,True,2CXO J024240.3-000048,False,False
5817,1,31,,0.0,True,2CXO J024240.4-000054,False,False
5818,1,31,,0.0,True,2CXO J024240.4-000055,False,False
5840,1,31,,0.0,True,2CXO J024241.1-000044,False,False
5842,1,31,,0.0,True,2CXO J024241.3-000032,False,False
5846,27,28,,0.0,True,2CXO J024243.7-213025,False,False
5855,16,14,AGN,0.7613392399247212,False,2CXO J024401.5+322410,False,False
5856,32,9,Binaries,0.6216802065576698,False,2CXO J024401.5+322410,False,False
5857,24,2,AGN,0.594122357461841,False,2CXO J024401.5+322410,False,False
5858,12,18,AGN,0.6793437094110386,False,2CXO J024401.5+322410,False,False
5859,19,16,Binaries,0.6724086321770143,False,2CXO J024401.5+322410,False,False
5860,10,8,AGN,0.7166433211932075,False,2CXO J024401.5+322410,False,False
5861,20,6,AGN,0.8123605104060009,False,2CXO J024432.1-531315,False,False
5862,13,12,AGN,0.8631653072967906,False,2CXO J024436.5-530803,False,False
5863,17,11,AGN,0.6918764933517242,False,2CXO J024436.5-530803,False,False
5864,25,11,,0.0,True,2CXO J024442.9-260911,False,False
5865,14,17,AGN,0.7136664907582191,False,2CXO J024450.9-531246,False,False
5866,16,18,AGN,0.6764468548053191,False,2CXO J024450.9-531246,False,False
5867,15,19,AGN,0.6647131360250154,False,2CXO J024507.7-530923,False,False
5868,37,4,,0.0,True,2CXO J024512.0-530524,False,False
5869,35,32,,0.0,True,2CXO J024512.0-530524,False,False
5870,12,25,AGN,0.7409208176878552,False,2CXO J024518.3-525427,False,False
5871,19,18,,0.0,True,2CXO J024532.6-531447,False,False
5872,5,15,AGN,0.6901559582070572,False,2CXO J024533.1-531630,False,False
5873,8,21,AGN,0.8388255679510026,False,2CXO J024559.1-082122,False,False
5874,18,26,,0.0,True,2CXO J024604.4-082347,False,False
5875,18,6,AGN,0.8978190034554846,False,2CXO J024607.0+130602,False,False
5876,24,26,AGN,0.7060165383976814,False,2CXO J024607.7-530942,False,False
5880,14,0,AGN,0.8283388319090993,False,2CXO J024634.1-082534,True,True
5882,20,21,,0.0,True,2CXO J024649.9-082353,False,False
5883,31,9,,0.0,True,2CXO J024653.2-530818,False,False
5887,35,12,,0.0,True,2CXO J024824.5+023416,False,False
5889,21,8,AGN,0.6532972713065169,False,2CXO J024935.1-311647,False,False
5893,16,9,AGN,0.8551129012820169,False,2CXO J025135.1+340649,False,False
5895,16,16,,0.0,True,2CXO J025142.7-050825,False,False
5897,25,0,AGN,0.6735539486369254,False,2CXO J025239.1-482254,True,True
5898,18,37,,0.0,True,2CXO J025325.8+413948,False,False
5899,18,3,AGN,0.9477573975853657,False,2CXO J025333.5+413926,False,False
5901,2,27,,0.0,True,2CXO J025340.1+413019,False,False
5902,14,3,AGN,0.8859883586041883,False,2CXO J025340.1+413019,False,False
5903,14,12,AGN,0.723705683893779,False,2CXO J025355.0-470803,False,False
5909,26,3,,0.0,True,2CXO J025405.5+413609,False,False
5910,27,0,,0.0,True,2CXO J025406.7-483409,True,True
5921,13,0,AGN,0.6680799501577867,False,2CXO J025443.5-562115,True,True
5923,26,19,,0.0,True,2CXO J025447.3+414043,False,False
5924,3,3,,0.0,True,2CXO J025447.3+414043,False,False
5926,34,13,Binaries,0.6143504903952545,False,2CXO J025546.5-560507,False,False
5927,35,18,,0.0,True,2CXO J025546.5-560507,False,False
5928,38,19,,0.0,True,2CXO J025547.7+192911,False,False
5931,35,10,Binaries,0.5805937023135903,False,2CXO J025641.7+192814,False,False
5935,36,17,,0.0,True,2CXO J025655.1+584731,False,False
5937,35,18,,0.0,True,2CXO J025703.8+585541,False,False
5939,4,9,AGN,0.6897228255438439,False,2CXO J025721.4-232418,False,False
5940,4,9,AGN,0.6897228255438439,False,2CXO J025721.4-232418,False,False
5941,8,34,,0.0,True,2CXO J025727.7-221551,False,False
5942,39,26,,0.0,True,2CXO J025728.8+585717,True,True
5943,15,8,AGN,0.8389977853955803,False,2CXO J025729.5+130249,False,False
5945,6,11,AGN,0.6305958958890264,False,2CXO J025741.8-232529,False,False
5947,17,36,,0.0,True,2CXO J025753.1+130016,False,False
5949,20,38,,0.0,True,2CXO J025806.0+125447,False,False
5950,35,25,,0.0,True,2CXO J025811.0+130641,False,False
5951,0,2,,0.0,True,2CXO J025812.2+133305,True,True
5952,26,18,,0.0,True,2CXO J025816.6+133254,False,False
5953,22,11,,0.0,True,2CXO J025819.4+125914,False,False
5954,31,14,,0.0,True,2CXO J025826.8-220502,False,False
5955,14,5,AGN,0.8260870990175344,False,2CXO J025827.7-523507,False,False
5956,21,6,AGN,0.7996473317190766,False,2CXO J025827.7-523507,False,False
5957,25,25,,0.0,True,2CXO J025834.6+133122,False,False
5958,9,36,,0.0,True,2CXO J025852.9+133412,False,False
5960,20,31,,0.0,True,2CXO J025905.4+133945,False,False
5961,22,14,,0.0,True,2CXO J025920.6-775212,False,False
5963,24,15,,0.0,True,2CXO J025953.8+132947,False,False
5968,17,30,,0.0,True,2CXO J030028.9+602119,False,False
5969,35,15,,0.0,True,2CXO J030034.9-004308,False,False
5971,35,6,,0.0,True,2CXO J030052.9-002218,False,False
5975,19,5,AGN,0.8444777899434903,False,2CXO J030107.6-470624,False,False
5979,14,20,AGN,0.798716556773216,False,2CXO J030130.7+020523,False,False
5983,38,17,,0.0,True,2CXO J030151.1+601501,False,False
5984,22,30,,0.0,True,2CXO J030220.2-225312,False,False
5985,1,22,Stars,0.6021113984726664,False,2CXO J030221.0-042324,False,False
5986,14,15,AGN,0.844852346140966,False,2CXO J030236.7-224358,False,False
5987,17,22,AGN,0.7311152985128846,False,2CXO J030300.2-224845,False,False
5988,5,12,AGN,0.625583584878171,False,2CXO J030306.8-153608,False,False
5989,23,22,AGN,0.535963391957731,False,2CXO J030307.7-225047,False,False
5991,35,18,,0.0,True,2CXO J030314.4-225418,False,False
5992,34,20,Binaries,0.6521207620182933,False,2CXO J030314.4-225418,False,False
5993,26,3,,0.0,True,2CXO J030327.0-225307,False,False
5998,11,26,AGN,0.7603214243230562,False,2CXO J030359.1-434546,False,False
5999,16,9,AGN,0.8551129012820169,False,2CXO J030411.6-434402,False,False
6000,7,13,AGN,0.7058059948318678,False,2CXO J030414.0-435850,False,False
6001,15,6,AGN,0.8330187806110081,False,2CXO J030414.0-435850,False,False
6003,3,11,AGN,0.6382166530713401,False,2CXO J030419.9-272319,False,False
6006,25,2,,0.0,True,2CXO J030445.6-492134,False,False
6007,0,4,,0.0,True,2CXO J030447.0-490454,True,True
6009,7,3,,0.0,True,2CXO J030517.8+351434,False,False
6010,21,27,AGN,0.5567722169571272,False,2CXO J030519.5-315220,False,False
6012,20,39,,0.0,True,2CXO J030537.4+351531,True,True
6013,15,3,AGN,0.7925415865194713,False,2CXO J030544.9+352920,False,False
6015,21,19,,0.0,True,2CXO J030638.8+185613,False,False
6016,36,5,,0.0,True,2CXO J030641.2-621503,False,False
6017,17,14,AGN,0.6546645263497788,False,2CXO J030730.2-622848,False,False
6018,11,0,,0.0,True,2CXO J030807.8-621607,True,True
6021,10,27,AGN,0.6794348633501391,False,2CXO J030831.1-505052,False,False
6022,20,5,AGN,0.8226599421263957,False,2CXO J030905.6+264950,False,False
6023,28,17,Stars,0.5286774269368648,False,2CXO J030923.9-203947,False,False
6024,33,28,,0.0,True,2CXO J030923.9-203947,False,False
6026,32,12,,0.0,True,2CXO J030938.8-203720,False,False
6028,20,20,,0.0,True,2CXO J030940.6-203457,False,False
6029,29,28,,0.0,True,2CXO J030940.6-203457,False,False
6030,22,29,,0.0,True,2CXO J030943.3-203350,False,False
6031,17,36,,0.0,True,2CXO J030946.3-203513,False,False
6032,2,1,,0.0,True,2CXO J030947.6-203531,False,False
6033,18,19,,0.0,True,2CXO J030947.6-203531,False,False
6034,25,18,,0.0,True,2CXO J030947.6-203531,False,False
6035,8,23,AGN,0.6733021315619804,False,2CXO J030948.0-202203,False,False
6036,1,0,,0.0,True,2CXO J030953.6-203323,True,True
6037,14,9,AGN,0.8147254218235139,False,2CXO J030953.6-203323,False,False
6038,23,26,AGN,0.6758402817125839,False,2CXO J030953.6-203323,False,False
6039,1,11,,0.0,True,2CXO J030955.0-203504,False,False
6040,12,20,AGN,0.7817641388374631,False,2CXO J030955.2-205048,False,False
6041,13,28,,0.0,True,2CXO J030956.7-203428,False,False
6042,0,9,YSO,0.6436022257531725,False,2CXO J030956.7-203428,True,True
6043,22,35,YSO,0.7631989100916129,False,2CXO J030956.7-203428,False,False
6044,13,29,,0.0,True,2CXO J030956.7-203428,False,False
6045,15,14,AGN,0.8298433134202152,False,2CXO J030959.5+271619,False,False
6046,22,21,,0.0,True,2CXO J030959.5+271619,False,False
6047,26,21,,0.0,True,2CXO J030959.5+271619,False,False
6048,30,10,,0.0,True,2CXO J030959.5+271619,False,False
6049,17,20,AGN,0.7677533681171546,False,2CXO J030959.5+271619,False,False
6050,10,0,Binaries,0.659989649892869,False,2CXO J031001.0-203553,True,True
6051,16,21,AGN,0.7248308147232211,False,2CXO J031003.7-204107,False,False
6052,19,13,,0.0,True,2CXO J031003.7-204107,False,False
6053,18,17,,0.0,True,2CXO J031003.7-204107,False,False
6054,9,9,AGN,0.806468870539467,False,2CXO J031003.7-204107,False,False
6055,18,1,AGN,0.9053144666953569,False,2CXO J031003.7-204107,False,False
6056,18,2,AGN,0.9266769019032616,False,2CXO J031003.7-204107,False,False
6057,7,22,AGN,0.8550620642120802,False,2CXO J031005.0+392059,False,False
6058,9,28,AGN,0.6274107033776631,False,2CXO J031005.0+392059,False,False
6059,22,8,,0.0,True,2CXO J031005.1+264535,False,False
6060,19,9,AGN,0.7511667237112398,False,2CXO J031005.2+264148,False,False
6061,8,23,AGN,0.6733021315619804,False,2CXO J031006.7-202016,False,False
6062,6,17,AGN,0.8507700408056946,False,2CXO J031006.7-202016,False,False
6063,14,12,AGN,0.723705683893779,False,2CXO J031010.6-464828,False,False
6064,13,14,AGN,0.6816122194943832,False,2CXO J031013.6-204011,False,False
6067,12,5,AGN,0.6020962378777494,False,2CXO J031031.9-203749,False,False
6068,15,18,AGN,0.7618605263699724,False,2CXO J031031.9-203749,False,False
6069,20,20,,0.0,True,2CXO J031041.6-202619,False,False
6070,28,23,,0.0,True,2CXO J031042.6-464412,False,False
6071,26,23,,0.0,True,2CXO J031043.6-203918,False,False
6072,14,7,AGN,0.7224303282089063,False,2CXO J031043.6-203918,False,False
6073,12,15,AGN,0.7496199032557765,False,2CXO J031043.9-265123,False,False
6074,21,26,,0.0,True,2CXO J031050.4-202724,False,False
6075,23,22,AGN,0.535963391957731,False,2CXO J031054.3-203637,False,False
6076,9,19,AGN,0.9047456820673776,False,2CXO J031111.5+041130,False,False
6077,7,21,AGN,0.918314496607689,False,2CXO J031115.3-264203,False,False
6079,27,30,,0.0,True,2CXO J031134.7-270150,False,False
6080,14,27,AGN,0.5752214972329609,False,2CXO J031140.2-264803,False,False
6081,1,2,AGN,0.6429163703585455,False,2CXO J031211.3-465040,False,False
6082,11,19,AGN,0.8325983657708604,False,2CXO J031211.3-465040,False,False
6083,3,22,AGN,0.5530537626899044,False,2CXO J031215.4+011638,False,False
6084,2,22,,0.0,True,2CXO J031215.4+011638,False,False
6085,22,9,,0.0,True,2CXO J031244.8+082411,False,False
6086,32,23,Binaries,0.6188443997004875,False,2CXO J031254.9+082612,False,False
6087,24,31,,0.0,True,2CXO J031303.3+082325,False,False
6088,11,28,,0.0,True,2CXO J031328.4-254325,False,False
6089,30,17,,0.0,True,2CXO J031336.8+415804,False,False
6090,17,1,AGN,0.8288312678798456,False,2CXO J031336.8+415804,False,False
6091,16,17,AGN,0.5954043830521696,False,2CXO J031336.8+415804,False,False
6092,8,10,AGN,0.8035693884793164,False,2CXO J031336.8+415804,False,False
6093,7,5,,0.0,True,2CXO J031336.8+415804,False,False
6094,10,16,AGN,0.7693837703004937,False,2CXO J031340.5+045027,False,False
6095,32,28,,0.0,True,2CXO J031343.5+044754,False,False
6096,4,23,AGN,0.6439887700369465,False,2CXO J031347.3-531853,False,False
6097,3,22,AGN,0.5530537626899044,False,2CXO J031409.3-533804,False,False
6098,12,24,AGN,0.6079409161680792,False,2CXO J031409.3-533804,False,False
6099,15,9,AGN,0.8292671638825867,False,2CXO J031416.6-533323,False,False
6100,14,19,AGN,0.8514740061252313,False,2CXO J031416.6-533323,False,False
6101,25,20,Binaries,0.602384778562747,False,2CXO J031420.7-533158,False,False
6102,20,6,AGN,0.8123605104060009,False,2CXO J031442.0+044240,False,False
6103,9,21,AGN,0.831621338068589,False,2CXO J031540.3-023605,False,False
6104,10,16,AGN,0.7693837703004937,False,2CXO J031545.8-021847,False,False
6105,17,21,AGN,0.6819401141337645,False,2CXO J031548.1-021848,False,False
6106,24,22,,0.0,True,2CXO J031552.0-022615,False,False
6108,29,16,,0.0,True,2CXO J031553.2-191018,False,False
6109,26,18,,0.0,True,2CXO J031556.3-022616,False,False
6110,7,8,AGN,0.6418188249203726,False,2CXO J031558.4-022746,False,False
6111,23,29,,0.0,True,2CXO J031558.4-022746,False,False
6112,21,22,AGN,0.6735215752038725,False,2CXO J031558.4-022746,False,False
6113,14,31,YSO,0.5547266435603301,False,2CXO J031600.7-022540,False,False
6114,14,22,AGN,0.7369096434940915,False,2CXO J031601.5-022405,False,False
6115,18,11,AGN,0.7091786505926739,False,2CXO J031602.5-022057,False,False
6116,7,6,AGN,0.7140517476914193,False,2CXO J031606.0+421041,False,False
6117,14,20,AGN,0.798716556773216,False,2CXO J031609.1-405628,False,False
6118,17,24,AGN,0.8067007522738013,False,2CXO J031614.8-021857,False,False
6119,23,15,,0.0,True,2CXO J031614.8-021857,False,False
6120,20,29,,0.0,True,2CXO J031623.7-410723,False,False
6121,10,0,Binaries,0.659989649892869,False,2CXO J031623.7-410723,True,True
6122,32,13,,0.0,True,2CXO J031623.7-410723,False,False
6123,12,27,,0.0,True,2CXO J031629.0-852836,False,False
6124,18,2,AGN,0.9266769019032616,False,2CXO J031638.0-405441,False,False
6125,6,24,AGN,0.7465869425600701,False,2CXO J031638.0-405441,False,False
6130,25,14,,0.0,True,2CXO J031653.6+415124,False,False
6131,28,9,,0.0,True,2CXO J031654.0+420426,False,False
6132,16,4,AGN,0.7689107536291783,False,2CXO J031656.0-442548,False,False
6133,15,14,AGN,0.8298433134202152,False,2CXO J031656.0-442548,False,False
6134,6,10,AGN,0.7891107418200938,False,2CXO J031656.0-442548,False,False
6142,33,12,Binaries,0.5270261756467102,False,2CXO J031706.0+414508,False,False
6154,32,27,,0.0,True,2CXO J031722.2-441023,False,False
6155,2,15,,0.0,True,2CXO J031723.5-441507,False,False
6156,3,38,,0.0,True,2CXO J031726.5+073920,False,False
6157,8,25,AGN,0.7273812435477744,False,2CXO J031729.0-405358,False,False
6158,26,9,,0.0,True,2CXO J031730.2+420044,False,False
6159,9,4,AGN,0.547861612907115,False,2CXO J031732.2+414941,False,False
6160,29,18,,0.0,True,2CXO J031732.2-252938,False,False
6161,31,36,YSO,0.5921553711085492,False,2CXO J031733.2-405311,False,False
6162,24,39,,0.0,True,2CXO J031735.8+421641,True,True
6169,21,13,,0.0,True,2CXO J031742.7+421500,False,False
6170,17,14,AGN,0.6546645263497788,False,2CXO J031742.7+421500,False,False
6175,7,25,AGN,0.6798421131533433,False,2CXO J031748.9-254516,False,False
6176,25,1,,0.0,True,2CXO J031752.2-254207,False,False
6177,13,1,AGN,0.6730547176658007,False,2CXO J031755.9+412843,False,False
6184,31,1,Binaries,0.6516693129794794,False,2CXO J031759.6+411204,False,False
6185,10,17,AGN,0.8533714299234869,False,2CXO J031800.2-254255,False,False
6186,18,29,AGN,0.5810967833468691,False,2CXO J031802.0+415407,False,False
6187,0,9,YSO,0.6436022257531725,False,2CXO J031802.3-441644,True,True
6191,8,6,AGN,0.8399178878081409,False,2CXO J031804.8-410936,False,False
6192,20,4,AGN,0.8502677858665633,False,2CXO J031813.5+415212,False,False
6194,32,21,Binaries,0.6597444383126307,False,2CXO J031815.8+414623,False,False
6207,27,5,Binaries,0.7312051842320855,False,2CXO J031822.2-663603,False,False
6208,26,8,Binaries,0.7333187413160454,False,2CXO J031822.2-663603,False,False
6209,34,7,Binaries,0.5449947622700516,False,2CXO J031822.2-663603,False,False
6210,23,9,Binaries,0.5683944720335176,False,2CXO J031822.2-663603,False,False
6211,32,0,,0.0,True,2CXO J031822.2-663603,True,True
6212,37,7,YSO,0.7118914196304988,False,2CXO J031822.2-663603,False,False
6213,24,6,,0.0,True,2CXO J031822.2-663603,False,False
6214,6,0,,0.0,True,2CXO J031822.2-663603,True,True
6215,22,10,,0.0,True,2CXO J031822.2-663603,False,False
6216,5,1,,0.0,True,2CXO J031824.5+414830,False,False
6219,21,18,,0.0,True,2CXO J031834.3+413656,False,False
6220,22,21,,0.0,True,2CXO J031834.3+413656,False,False
6221,12,2,,0.0,True,2CXO J031836.3+414336,False,False
6222,27,20,,0.0,True,2CXO J031839.9+414835,False,False
6224,18,0,AGN,0.8687352634763224,False,2CXO J031851.0+414151,True,True
6225,35,39,,0.0,True,2CXO J031851.0+414151,True,True
6226,29,36,,0.0,True,2CXO J031851.0+414151,False,False
6227,0,18,Binaries,0.5857327224368535,False,2CXO J031851.0+414151,True,True
6228,25,7,Binaries,0.7089532709318993,False,2CXO J031851.0+414151,False,False
6229,3,15,,0.0,True,2CXO J031851.0+414151,False,False
6230,3,13,,0.0,True,2CXO J031851.9-441816,False,False
6231,28,5,Binaries,0.8389651158260499,False,2CXO J031856.1+414501,False,False
6232,24,8,Binaries,0.5222512891558895,False,2CXO J031856.1+414501,False,False
6233,35,3,,0.0,True,2CXO J031856.1+414501,False,False
6234,36,39,,0.0,True,2CXO J031902.6+413916,True,True
6235,14,0,AGN,0.8283388319090993,False,2CXO J031902.6+413916,True,True
6236,13,23,AGN,0.5724303491133312,False,2CXO J031903.1+413139,False,False
6237,24,24,,0.0,True,2CXO J031903.1+413139,False,False
6238,32,17,,0.0,True,2CXO J031911.0+412453,False,False
6239,3,23,,0.0,True,2CXO J031916.5-193538,False,False
6250,15,39,,0.0,True,2CXO J031922.0+032214,True,True
6251,4,39,Stars,0.610511969363725,False,2CXO J031922.0+032214,True,True
6252,21,10,,0.0,True,2CXO J031923.5+413704,False,False
6253,28,23,,0.0,True,2CXO J031923.5+413704,False,False
6254,23,16,,0.0,True,2CXO J031923.5+413704,False,False
6255,21,10,,0.0,True,2CXO J031923.6+413712,False,False
6256,28,23,,0.0,True,2CXO J031923.6+413712,False,False
6257,28,25,Stars,0.553941992542318,False,2CXO J031923.6+413712,False,False
6261,22,5,,0.0,True,2CXO J031927.3-192904,False,False
6263,22,13,,0.0,True,2CXO J031935.6+414156,False,False
6264,25,16,,0.0,True,2CXO J031935.6+414156,False,False
6265,26,39,YSO,0.5359091850737873,False,2CXO J031937.2+411830,True,True
6269,32,35,YSO,0.8024341293574178,False,2CXO J031937.7+411935,False,False
6270,27,28,,0.0,True,2CXO J031944.0-192740,False,False
6275,12,14,AGN,0.6958103345439639,False,2CXO J031945.3+414221,False,False
6276,20,12,,0.0,True,2CXO J031946.1+413736,False,False
6277,13,4,AGN,0.7168870954441015,False,2CXO J031946.1+413736,False,False
6278,19,10,AGN,0.7197958744309679,False,2CXO J031946.1+413736,False,False
6279,14,18,AGN,0.7904904946820576,False,2CXO J031946.1+413736,False,False
6280,13,5,AGN,0.6916377474785005,False,2CXO J031946.1+413736,False,False
6281,16,0,AGN,0.8391525035975099,False,2CXO J031946.1+413736,True,True
6282,19,10,AGN,0.7197958744309679,False,2CXO J031946.1+413736,False,False
6321,30,0,,0.0,True,2CXO J031948.2+413042,True,True
6322,30,0,,0.0,True,2CXO J031948.2+413042,True,True
6323,30,0,,0.0,True,2CXO J031948.2+413042,True,True
6324,38,8,AGN,0.6646941469481374,False,2CXO J031948.2+413042,False,False
6325,38,8,AGN,0.6646941469481374,False,2CXO J031948.2+413042,False,False
6326,39,8,AGN,0.7144255098867813,False,2CXO J031948.2+413042,True,True
6327,39,8,AGN,0.7144255098867813,False,2CXO J031948.2+413042,True,True
6328,27,5,Binaries,0.7312051842320855,False,2CXO J031948.2+413042,False,False
6329,28,5,Binaries,0.8389651158260499,False,2CXO J031948.2+413042,False,False
6330,27,5,Binaries,0.7312051842320855,False,2CXO J031948.2+413042,False,False
6331,27,24,,0.0,True,2CXO J031948.2+413042,False,False
6332,30,26,,0.0,True,2CXO J031948.2+413042,False,False
6333,39,14,,0.0,True,2CXO J031948.2+413042,True,True
6334,38,28,,0.0,True,2CXO J031948.2+413042,False,False
6335,36,6,,0.0,True,2CXO J031948.2+413042,False,False
6336,37,14,Binaries,0.8225773703274953,False,2CXO J031948.2+413042,False,False
6337,37,6,,0.0,True,2CXO J031948.2+413042,False,False
6338,36,6,,0.0,True,2CXO J031948.2+413042,False,False
6339,39,7,Binaries,0.8904899475986383,False,2CXO J031948.2+413042,True,True
6340,36,29,,0.0,True,2CXO J031948.2+413042,False,False
6341,39,7,Binaries,0.8904899475986383,False,2CXO J031948.2+413042,True,True
6342,39,6,Binaries,0.7446818005090106,False,2CXO J031948.2+413042,True,True
6343,35,11,,0.0,True,2CXO J031948.2+413042,False,False
6344,35,9,,0.0,True,2CXO J031948.2+413042,False,False
6345,36,7,,0.0,True,2CXO J031948.2+413042,False,False
6353,25,6,,0.0,True,2CXO J031954.6+413904,False,False
6354,21,16,,0.0,True,2CXO J031954.6+413904,False,False
6361,19,6,AGN,0.8979793697118293,False,2CXO J032008.8-193828,False,False
6362,19,5,AGN,0.8444777899434903,False,2CXO J032021.0-192632,False,False
6363,34,13,Binaries,0.6143504903952545,False,2CXO J032040.3+185833,False,False
6364,17,36,,0.0,True,2CXO J032059.9+185420,False,False
6365,3,13,,0.0,True,2CXO J032108.1+164828,False,False
6366,35,5,,0.0,True,2CXO J032110.9+474332,False,False
6367,22,10,,0.0,True,2CXO J032112.3-512141,False,False
6368,30,18,,0.0,True,2CXO J032120.1+184851,False,False
6373,16,1,AGN,0.8325989901494101,False,2CXO J032137.7-371452,False,False
6375,25,1,,0.0,True,2CXO J032159.5+163847,False,False
6376,10,31,,0.0,True,2CXO J032159.9-370508,False,False
6381,10,21,AGN,0.6902347007756781,False,2CXO J032212.3-212143,False,False
6382,34,3,,0.0,True,2CXO J032220.2+473937,False,False
6383,11,24,,0.0,True,2CXO J032240.4-371640,False,False
6384,13,12,AGN,0.8631653072967906,False,2CXO J032240.4-371640,False,False
6385,10,16,AGN,0.7693837703004937,False,2CXO J032240.4-371640,False,False
6397,21,37,YSO,0.7532450296706114,False,2CXO J032423.1-004216,False,False
6398,23,20,,0.0,True,2CXO J032427.9-623631,False,False
6402,34,12,,0.0,True,2CXO J032512.5+305021,False,False
6404,21,11,,0.0,True,2CXO J032516.8-623909,False,False
6405,18,9,AGN,0.8354394538170392,False,2CXO J032516.8-623909,False,False
6406,23,16,,0.0,True,2CXO J032516.8-623909,False,False
6407,9,0,Binaries,0.7332194531096333,False,2CXO J032524.5+305106,True,True
6408,6,0,,0.0,True,2CXO J032604.4-212258,True,True
6409,34,17,,0.0,True,2CXO J032609.4+304701,False,False
6410,34,5,,0.0,True,2CXO J032614.8-212126,False,False
6411,30,5,Binaries,0.7912721797612331,False,2CXO J032614.8-212126,False,False
6415,27,19,,0.0,True,2CXO J032620.7+305424,False,False
6416,19,22,,0.0,True,2CXO J032623.2-211015,False,False
6418,5,7,,0.0,True,2CXO J032637.9-210414,False,False
6419,28,0,,0.0,True,2CXO J032641.7-210238,True,True
6420,0,4,,0.0,True,2CXO J032642.8-210909,True,True
6421,2,18,,0.0,True,2CXO J032644.2-532104,False,False
6424,26,28,YSO,0.5621606343578356,False,2CXO J032713.1-132334,False,False
6425,34,9,,0.0,True,2CXO J032715.3-133147,False,False
6426,36,19,,0.0,True,2CXO J032719.2+552028,False,False
6427,7,0,Binaries,0.6273105948749274,False,2CXO J032738.7-133022,True,True
6434,11,9,,0.0,True,2CXO J032755.5+023417,False,False
6435,0,3,,0.0,True,2CXO J032755.5+023417,True,True
6438,3,18,AGN,0.663191582429866,False,2CXO J032811.0+311730,False,False
6439,17,27,,0.0,True,2CXO J032811.0+311730,False,False
6440,4,15,,0.0,True,2CXO J032825.9-214938,False,False
6471,6,11,AGN,0.6305958958890264,False,2CXO J032902.9+400002,False,False
6508,13,3,AGN,0.8326043236958179,False,2CXO J032957.9-021320,False,False
6509,23,6,,0.0,True,2CXO J032957.9-021320,False,False
6510,25,5,,0.0,True,2CXO J032957.9-021320,False,False
6512,34,26,,0.0,True,2CXO J033016.6+434932,False,False
6514,6,6,,0.0,True,2CXO J033017.6-021229,False,False
6515,14,8,AGN,0.7487303832729653,False,2CXO J033025.7+434522,False,False
6516,0,8,YSO,0.6153694065774896,False,2CXO J033044.9+435821,True,True
6517,26,2,,0.0,True,2CXO J033050.7+435954,False,False
6518,28,8,Binaries,0.6338472600881907,False,2CXO J033054.4+440556,False,False
6523,7,0,Binaries,0.6273105948749274,False,2CXO J033112.3+433851,True,True
6526,31,24,,0.0,True,2CXO J033120.7+434003,False,False
6552,38,3,,0.0,True,2CXO J033142.5+434559,False,False
6909,19,39,,0.0,True,2CXO J033238.1-250401,True,True
6936,23,39,,0.0,True,2CXO J033242.0-275702,True,True
6937,18,39,Stars,0.7513366304861951,False,2CXO J033242.0-275702,True,True
6984,19,10,AGN,0.7197958744309679,False,2CXO J033249.0-260248,False,False
6988,11,28,,0.0,True,2CXO J033259.3-255051,False,False
7028,27,30,,0.0,True,2CXO J033312.8-361153,False,False
7029,24,39,,0.0,True,2CXO J033314.5-250002,True,True
7030,15,5,AGN,0.7974554877182435,False,2CXO J033314.7-255307,False,False
7039,6,17,AGN,0.8507700408056946,False,2CXO J033321.8-245426,False,False
7056,15,4,AGN,0.8142734373596673,False,2CXO J033334.6-360936,False,False
7057,16,7,AGN,0.843121838402809,False,2CXO J033334.6-360936,False,False
7058,25,6,,0.0,True,2CXO J033334.6-360936,False,False
